p1a_1,p1a_2,p1a_3,p1a_4,p1a_5,p1a_6,p1a_7,p1a_8,p1a_9,p1a_10,p1a_11,p1a_12,p1a_13,p1a_14,p1a_15,p1a_16,p1a_17,p1a_18,p1a_19,p1a_20,p1a_21,p1a_22,p17_1,p17_4,sexo,edad_1,escol,cond_act,h21_1,Tam_loc,ing_fam,Pondi2,estrato
3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,4,2,5,2,5,50352,12
3,2,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,1,0,19585,31
3,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,5,1,0,18091,31
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,3,2,-1,1,0,24317,31
3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,6,1,0,14106,31
3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,6,1,0,39877,31
3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,1,5,1,0,39877,31
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,1,1,2,1,0,10178,31
3,1,3,1,3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,4,3,1,14,1,8,30053,31
3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,2,1,8,28921,31
3,1,3,2,3,3,2,2,3,3,3,3,3,3,3,1,3,3,3,3,9,9,2,1,2,5,4,1,2,1,8,72418,31
3,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,1,-1,1,5,113618,31
3,1,3,2,3,3,1,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,1,1,5,4,1,6,1,6,97190,31
3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,2,4,3,1,14,1,8,102796,31
3,3,3,2,2,2,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,6,1,1,11,2,4,44039,42
3,3,3,2,2,2,3,2,1,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,4,2,2,11,2,4,66932,42
9,9,9,1,1,3,9,2,9,9,9,3,3,3,3,3,3,3,3,3,9,9,2,2,2,4,3,1,5,1,6,202770,11
3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,1,5,1,7,107188,11
3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,1,7,1,8,303572,11
9,9,9,2,1,2,9,2,3,9,3,9,9,9,3,2,3,9,9,9,9,9,2,2,2,4,3,2,7,1,8,171609,11
3,3,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,2,1,14,3,3,29082,13
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,1,14,3,3,19797,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,2,8,3,3,27926,13
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,2,4,2,4,3,4,46544,13
3,3,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,9,2,2,1,3,4,1,11,1,5,21476,11
3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,2,12,1,7,67669,11
3,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,11,1,4,37265,11
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,14,1,3,91842,11
3,3,3,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,8,1,5,13540,11
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,3,2,7,1,6,48390,41
3,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,99,1,8,31585,41
3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,6,1,8,20133,41
3,3,3,1,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,3,3,1,5,4,3,67390,14
3,3,3,3,3,3,3,3,2,9,3,1,3,3,3,3,3,3,3,3,3,2,2,2,1,2,3,1,7,4,8,63377,14
3,3,3,3,3,1,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,1,2,2,1,7,2,2,-1,4,0,32503,14
3,3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,2,1,1,7,1,1,4,4,3,32503,14
3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,1,7,4,0,63377,14
3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,6,1,4,102786,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,5,1,6,73627,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,4,1,4,4,2,24269,34
9,3,3,1,8,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,2,3,2,2,1,5,4,1,5,3,8,43115,33
2,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,1,3,7,28904,33
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,8,3,5,87427,33
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,1,8,3,0,23945,33
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,3,2,-1,2,0,73795,32
3,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,1,12,2,4,161947,32
3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,1,5,2,1,12,2,8,87341,32
3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,2,3,4,1,12,2,7,80845,32
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,2,12,2,8,119099,32
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,1,1,1,0,43215,31
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,5,4,-1,-1,1,0,15806,31
3,3,3,1,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,14,2,6,123070,32
3,3,3,1,1,2,3,1,3,1,3,2,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,1,14,2,5,260934,32
3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,2,2,2,4,4,1,2,2,8,97626,32
3,8,9,2,2,9,3,3,3,3,2,1,3,3,3,3,3,3,3,3,8,9,2,2,1,2,4,1,8,2,8,233964,32
3,3,3,1,2,2,2,1,2,2,3,2,3,3,1,1,3,3,3,3,3,3,2,2,1,3,3,1,4,2,8,198474,32
3,3,3,1,1,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,2,5,4,2,5,3,6,43554,43
3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,1,2,5,1,2,3,6,33820,43
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,3,3,28321,43
3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,11,3,4,110612,43
3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,8,3,5,88576,43
3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,3,2,14,3,7,63021,33
3,3,3,2,1,2,3,1,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,1,2,3,2,7,3,5,25114,33
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,2,4,1,7,3,8,50229,33
3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,14,2,0,103132,32
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,4,4,1,7,2,4,36896,42
3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,2,2,9,1,8,23358,11
3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,1,2,2,1,-1,1,5,25481,11
3,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,-1,1,0,61152,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,7,1,2,8,1,6,212171,21
3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,1,1,3,3,1,1,1,5,31986,21
3,1,3,2,1,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,6,1,5,43005,21
1,2,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,1,2,3,2,10,1,5,9534,21
3,2,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,1,7,1,6,4542,21
3,2,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,1,5,1,6,5848,21
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,6,1,5,18517,31
3,3,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,2,1,4,33680,31
3,3,3,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,2,-1,1,0,54008,31
1,2,1,1,1,1,3,1,1,3,1,1,2,1,1,1,1,3,3,3,1,1,2,2,1,3,1,1,2,2,5,42922,42
3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,3,3,1,11,2,4,43138,42
3,3,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,7,4,0,63074,14
3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,8,4,4,63074,14
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,4,3,1,2,2,4,24807,12
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,8,2,4,24807,12
3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,4,2,3,26330,12
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,6,2,2,4,2,3,8810,12
3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,2,-1,1,0,148510,11
3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,5,2,-1,1,0,209867,11
2,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,5,2,13,1,2,104933,11
3,3,3,2,3,3,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,2,3,2,2,7,1,4,29492,11
3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,4,2,-1,1,0,10855,21
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,2,2,-1,1,0,21514,21
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,7,1,2,-1,3,0,10039,23
3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,5,3,3,57734,23
3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,1,1,4,3,0,13107,23
3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,7,1,2,-1,1,0,41145,21
3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,5,2,2,8,1,4,27291,21
3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,1,3,3,2,3,3,3,2,1,2,5,3,2,12,4,3,113639,24
3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,1,3,1,1,3,3,3,2,1,2,2,2,1,7,4,6,109728,24
3,1,3,1,1,3,1,1,1,3,1,1,3,3,1,1,1,3,3,3,3,1,2,2,1,7,4,2,-1,2,0,8035,22
3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,2,-1,2,4,20487,22
3,2,2,2,1,2,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,5,4,1,7,2,6,28284,22
3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,6,4,1,14,2,8,19819,22
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,-1,2,0,42206,22
3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,1,4,3,1,-1,2,4,26743,22
3,3,3,3,3,2,3,2,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,11,2,5,20057,22
2,2,3,3,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,7,1,1,-1,2,0,32020,22
3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,4,2,-1,1,0,27668,21
3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,14,1,5,223671,21
3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,10,1,4,112447,21
3,2,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,7,1,0,25314,21
3,2,2,1,3,2,1,2,3,3,2,2,3,3,2,2,3,3,3,3,3,3,2,2,1,3,3,2,10,1,5,63286,21
3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,2,-1,1,0,15090,21
3,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,1,12,1,5,16653,21
3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,6,2,2,-1,1,0,7820,21
3,3,3,1,2,2,3,2,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,1,2,4,4,2,1,2,8,12629,22
3,3,3,2,1,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,9,2,0,5458,22
3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,1,1,12,2,0,20116,12
3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,1,3,5,1,3,2,7,26004,12
3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,5,1,99,1,0,15761,31
3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,1,0,39877,31
3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,12,1,0,15761,31
3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,9,9,9,2,2,2,3,3,2,6,1,6,14461,31
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,7,1,2,-1,1,0,197420,31
3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,2,1,2,1,5,105186,31
3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,2,7,1,7,125657,31
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,14,1,4,48595,31
3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,2,13,1,8,67471,31
3,2,3,2,3,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,5,3,2,14,1,4,135157,31
3,3,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,4,0,105165,44
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,2,6,1,2,-1,4,0,101578,44
3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,4,3,2,4,3,5,39743,13
3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,3,1,14,1,4,8314,11
3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,1,1,12,1,4,7888,11
3,3,3,1,1,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,4,2,7,1,6,91842,11
3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,1,7,1,6,17128,11
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,6,3,1,9,1,4,9019,11
3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,2,14,1,4,24844,11
3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,7,2,2,-1,1,0,12480,41
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,4,4,1,6,1,6,17530,41
3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,1,12,1,3,8698,41
3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,2,2,1,5,50297,31
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,4,3,2,4,1,4,38315,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,4,2,11,1,6,60995,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,3,1,5,36813,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,6,1,2,3,4,4,125513,34
3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,2,12,3,6,23945,33
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,8,1,6,27787,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,12,1,3,17536,31
3,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,9,1,4,27787,31
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,-1,1,5,34529,31
3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,6,2,2,6,1,4,41808,31
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,1,97,1,8,34202,31
3,3,3,2,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,1,4,2,1,7,1,5,33585,31
3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,1,5,1,4,13549,31
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,8,2,7,92378,32
3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,5,2,1,12,2,3,80973,32
3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,7,1,2,9,1,8,46175,31
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,7,2,2,-1,1,0,34945,31
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,7,2,2,-1,4,0,58893,34
2,3,3,1,2,3,3,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,7,2,0,125252,32
3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,14,2,0,82211,32
3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,7,3,2,2,3,8,78449,43
3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,12,3,0,44150,43
3,3,3,3,1,3,3,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,2,3,3,2,11,3,6,168096,43
3,2,3,1,1,3,3,1,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,4,3,1,11,3,3,5240,33
3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,4,2,14,3,3,13757,33
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,1,1,7,1,1,4,4,2,22403,24
3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,2,-1,2,0,48794,32
3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,5,4,1,14,1,7,16628,11
3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,4,1,6,1,8,21476,11
3,3,3,1,1,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,2,1,8,25562,11
3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,1,2,5,4,5,156752,44
3,1,3,2,3,3,1,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,1,1,5,3,1,2,1,8,97190,31
